year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa),Soil type,Soil pH,Soil Organic matter %,Sand Content %,Clay Content %,Silt Content %, soil bulk density (grams per cubic centimeter), wilting point %,field capacity %,saturation point (cm),Yield
1982,185,49766.39844,0,460.7999878,0,35,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,22.86671519
1982,186,49766.39844,22,329.6000061,0,34.5,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,29.55907169
1982,187,49766.39844,18,326.3999939,0,33.5,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,36.03092734
1982,188,49766.39844,20,307.2000122,0,31.5,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,44.44654185
1982,189,49766.39844,10,316.7999878,0,32,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,53.68739572
1982,190,49766.39844,12,297.6000061,0,32,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,62.23552686
1982,191,49766.39844,12,316.7999878,0,32.5,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,71.18336622
1982,192,49766.39844,0,435.2000122,0,33,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,81.74711049
1982,193,49766.39844,4,326.3999939,0,33,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,91.90799736
1982,194,49420.80078,0,448,0,33.5,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,102.8707704
1982,195,49420.80078,0,444.7999878,0,34,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,114.0970155
1982,196,49420.80078,22,323.2000122,0,34,22,2640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,125.8046589
1982,197,49420.80078,5,307.2000122,0,33.5,22.5,2720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,137.7759795
1982,198,49420.80078,0,377.6000061,0,31.5,22,2640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,150.6366808
1982,199,49420.80078,14,300.7999878,0,32,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,164.5156819
1982,200,49075.19922,17,313.6000061,0,32.5,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,181.6702826
1982,201,49075.19922,13,294.3999939,0,31.5,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,199.9695089
1982,202,49075.19922,14,288,0,31,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,217.9207353
1982,203,49075.19922,6,272,0,31.5,22.5,2720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,232.2849448
1982,204,49075.19922,7,291.2000122,0,32.5,22.5,2720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,247.2086373
1982,205,49075.19922,12,313.6000061,0,32,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,267.8114109
1982,206,48729.60156,0,428.7999878,0,33,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,287.0502044
1982,207,48729.60156,0,444.7999878,0,34,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,309.6685464
1982,208,48729.60156,0,396.7999878,0,33,22.5,2720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,329.0114192
1982,209,48729.60156,23,224,0,29,22,2640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,352.2351041
1982,210,48729.60156,17,224,0,29,22,2640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,377.9546957
1982,211,48384,0,412.7999878,0,31.5,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,404.637436
1982,212,48384,4,339.2000122,0,33.5,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,396.7033686
1982,213,48384,0,435.2000122,0,34,22,2640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,396.7033686
1982,214,48384,6,300.7999878,0,33,22.5,2720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,396.7033686
1982,215,48038.39844,0,406.3999939,0,32.5,22,2640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,396.7033686
1982,216,48038.39844,0,457.6000061,0,33,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,396.7033686
1982,217,48038.39844,0,457.6000061,0,33,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,396.7033686
1982,218,48038.39844,9,336,0,32.5,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,219,47692.80078,7,339.2000122,0,33.5,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,220,47692.80078,4,307.2000122,0,34,23,2800,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,221,47692.80078,14,323.2000122,0,33,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,222,47692.80078,0,428.7999878,0,33,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,223,47347.19922,0,476.7999878,0,33,19.5,2280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,224,47347.19922,0,460.7999878,0,33.5,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,225,47347.19922,0,444.7999878,0,32.5,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,226,47347.19922,0,409.6000061,0,31.5,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,227,47001.60156,18,339.2000122,0,33,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,228,47001.60156,0,425.6000061,0,33,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,229,47001.60156,0,422.3999939,0,33,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,230,46656,12,284.7999878,0,30,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,231,46656,18,249.6000061,0,29,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,232,46656,13,284.7999878,0,30.5,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,233,46656,8,300.7999878,0,32,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,234,46310.39844,9,284.7999878,0,32.5,22.5,2720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,235,46310.39844,29,297.6000061,0,32.5,22,2640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,236,46310.39844,7,304,0,33,22,2640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,237,45964.80078,0,400,0,34,23,2800,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,238,45964.80078,11,300.7999878,0,35.5,24,3000,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,239,45964.80078,0,422.3999939,0,35.5,23,2800,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,240,45619.19922,0,441.6000061,0,35.5,22,2640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,241,45619.19922,18,332.7999878,0,34.5,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,242,45619.19922,0,432,0,33,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,243,45619.19922,0,451.2000122,0,33,19.5,2280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,244,45273.60156,0,441.6000061,0,32.5,19.5,2280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,245,45273.60156,0,467.2000122,0,33,18.5,2120,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,246,45273.60156,0,448,0,34,20,2320,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,247,44928,0,432,0,34.5,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,248,44928,12,316.7999878,0,34,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,249,44928,0,406.3999939,0,32.5,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,250,44582.39844,0,393.6000061,0,30,19,2200,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,251,44582.39844,0,374.3999939,0,30.5,20,2320,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,252,44582.39844,27,246.3999939,0,30.5,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,253,44236.80078,26,252.8000031,0,29.5,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,254,44236.80078,8,272,0,31,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,255,44236.80078,0,377.6000061,0,33,22,2640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,256,43891.19922,0,361.6000061,0,33,22.5,2720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,257,43891.19922,0,377.6000061,0,32.5,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,258,43891.19922,0,416,0,32,19.5,2280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,259,43545.60156,0,396.7999878,0,33,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,260,43545.60156,0,393.6000061,0,33,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,261,43545.60156,0,403.2000122,0,33,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,262,43200,14,297.6000061,0,33,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,263,43200,10,281.6000061,0,32.5,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,264,43200,13,249.6000061,0,30,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,265,43200,0,355.2000122,0,28,18,2080,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,266,42854.39844,0,432,0,26.5,13.5,1560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,267,42854.39844,0,409.6000061,0,28.5,16,1800,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,268,42854.39844,11,278.3999939,0,28.5,17.5,2000,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,269,42508.80078,19,246.3999939,0,25,16,1800,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,270,42508.80078,0,438.3999939,0,28,14,1600,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,271,42508.80078,0,438.3999939,0,29.5,15,1720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,272,42163.19922,0,406.3999939,0,29.5,16.5,1880,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,273,42163.19922,0,352,0,29,18.5,2120,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,274,42163.19922,0,272,0,27,19.5,2280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,275,41817.60156,0,368,0,28.5,17.5,2000,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,276,41817.60156,0,409.6000061,0,31,17.5,2000,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,277,41817.60156,0,364.7999878,0,31,19.5,2280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,278,41472,0,316.7999878,0,31,21.5,2560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,279,41472,11,246.3999939,0,31,21,2480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,280,41472,0,339.2000122,0,31,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,281,41126.39844,0,396.7999878,0,31.5,18,2080,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,282,41126.39844,0,400,0,32,18,2080,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,283,41126.39844,0,380.7999878,0,33,19.5,2280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,284,40780.80078,0,352,0,32.5,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,285,40780.80078,0,310.3999939,0,30.5,20.5,2400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,286,40780.80078,0,358.3999939,0,30,18,2080,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,287,40780.80078,0,300.7999878,0,29,19.5,2280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,288,40435.19922,0,428.7999878,0,27.5,11.5,1360,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,289,40435.19922,0,425.6000061,0,25.5,10,1240,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,290,40435.19922,0,403.2000122,0,26.5,12,1400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,291,40089.60156,0,371.2000122,0,25.5,13,1480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,292,40089.60156,0,371.2000122,0,27.5,14.5,1640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,293,40089.60156,0,377.6000061,0,29.5,15.5,1760,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,294,39744,0,393.6000061,0,30,14.5,1640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,295,39744,0,377.6000061,0,29.5,15,1720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,296,39744,12,259.2000122,0,25,13,1480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,297,39744,4,227.1999969,0,18,8.5,1120,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,298,39398.39844,0,416,0,20,4,800,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,299,39398.39844,0,412.7999878,0,22,5.5,920,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,300,39398.39844,0,416,0,23.5,6,920,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,301,39052.80078,0,390.3999939,0,25,9,1160,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,302,39052.80078,0,374.3999939,0,27,11.5,1360,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,303,39052.80078,0,339.2000122,0,27.5,14,1600,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,304,39052.80078,0,297.6000061,0,27.5,16,1800,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,305,38707.19922,6,204.8000031,0,28,17.5,2000,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,306,38707.19922,0,281.6000061,0,29,18,2080,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,307,38707.19922,8,195.1999969,0,28.5,18.5,2120,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,308,38707.19922,14,204.8000031,0,27,16.5,1880,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,309,38361.60156,0,339.2000122,0,19.5,6.5,960,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,310,38361.60156,0,387.2000122,0,17.5,1,640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,311,38361.60156,0,364.7999878,0,20,4.5,840,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,312,38361.60156,0,326.3999939,0,23.5,10,1240,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,313,38016,0,336,0,25,10.5,1280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,314,38016,0,358.3999939,0,25.5,9,1160,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,315,38016,0,304,0,26,13,1480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,316,38016,0,313.6000061,0,27,13,1480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,317,37670.39844,4,240,0,26,11.5,1360,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,318,37670.39844,0,361.6000061,0,23,5.5,920,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,319,37670.39844,0,294.3999939,0,23,10.5,1280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,320,37670.39844,0,323.2000122,0,23,8.5,1120,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,321,37670.39844,0,300.7999878,0,25.5,12,1400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,322,37324.80078,0,262.3999939,0,26.5,15,1720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,323,37324.80078,0,246.3999939,0,25.5,15,1720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,324,37324.80078,0,195.1999969,0,24.5,16.5,1880,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,325,37324.80078,0,233.6000061,0,26.5,16.5,1880,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,326,37324.80078,0,224,0,26.5,17,1920,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,327,37324.80078,0,300.7999878,0,27,13,1480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,328,36979.19922,0,297.6000061,0,27.5,13.5,1560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,329,36979.19922,0,323.2000122,0,27.5,11.5,1360,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,330,36979.19922,0,291.2000122,0,26.5,13,1480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,331,36979.19922,0,281.6000061,0,27.5,14.5,1640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,332,36979.19922,0,278.3999939,0,28.5,15.5,1760,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,333,36979.19922,0,230.3999939,0,27,17,1920,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,334,36633.60156,0,256,0,28,16.5,1880,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,335,36633.60156,0,240,0,29,18,2080,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,336,36633.60156,0,230.3999939,0,29.5,19,2200,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,337,36633.60156,0,256,0,29.5,17.5,2000,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,338,36633.60156,0,262.3999939,0,29,16.5,1880,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,339,36633.60156,0,246.3999939,0,29,17.5,2000,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,340,36633.60156,6,188.8000031,0,25,14,1600,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,341,36633.60156,0,188.8000031,0,20.5,13,1480,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,342,36633.60156,0,153.6000061,0,21,15,1720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,343,36288,0,192,0,21.5,14,1600,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,344,36288,6,121.5999985,0,20,14,1600,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,345,36288,0,224,0,24.5,15.5,1760,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,346,36288,17,230.3999939,0,22,8.5,1120,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,347,36288,0,313.6000061,0,15,2,720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,348,36288,0,316.7999878,0,16.5,3,760,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,349,36288,0,291.2000122,0,23,10.5,1280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,350,36288,18,201.6000061,0,23,12,1400,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,351,36288,0,339.2000122,0,18,2,720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,352,36288,0,348.7999878,0,15.5,-1.5,560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,353,36288,0,361.6000061,0,19.5,-1,560,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,354,36288,5,259.2000122,0,18.5,0.5,640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,355,36288,0,345.6000061,0,18.5,0.5,640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,356,36288,0,348.7999878,0,20,1,640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,357,36288,0,342.3999939,0,22.5,3.5,800,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,358,36288,0,307.2000122,0,25.5,10,1240,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,359,36288,0,262.3999939,0,27,14.5,1640,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,360,36288,0,291.2000122,0,27,12.5,1440,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,361,36288,0,275.2000122,0,25.5,12.5,1440,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,362,36288,0,281.6000061,0,26,12.5,1440,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,363,36288,0,243.1999969,0,26,15,1720,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,364,36288,10,182.3999939,0,22,11.5,1360,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
1982,365,36288,8,108.8000031,0,16,10.5,1280,Arredondo fine sand,5.3,0.32,89.4,8.8,1.8,1.6,6.3,13.3,200,0
